time	session	index	type_	stimulus	class_	response	correct	rt	reward	punish	data_file
2018-06-29 13:03:16.886979	37	80	normal	/home/bird/opdat/B1041/stimuli/L2_1024_17.wav	R	R	True	1.629248	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:16:22.905859	37	81	normal	/home/bird/opdat/B1041/stimuli/F1_1_7.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:16:37.342417	37	82	normal	/home/bird/opdat/B1041/stimuli/F1_1_1.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:16:54.874254	37	83	normal	/home/bird/opdat/B1041/stimuli/MF_1024_13.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:17:09.451757	37	84	normal	/home/bird/opdat/B1041/stimuli/F1_1_1.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:17:22.350166	37	85	normal	/home/bird/opdat/B1041/stimuli/MF_1024_10.wav	L	R	False	3.585112	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:18:03.416990	37	86	normal	/home/bird/opdat/B1041/stimuli/O2_1024_7.wav	L	R	False	0.639004	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:18:58.906209	37	87	normal	/home/bird/opdat/B1041/stimuli/S2_1024_9.wav	R	R	True	0.500695	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:19:14.363929	37	88	normal	/home/bird/opdat/B1041/stimuli/MF_1024_3.wav	L	R	False	3.2949	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:19:56.198974	37	89	normal	/home/bird/opdat/B1041/stimuli/S2_1024_20.wav	R	R	True	2.628044	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:20:59.229826	37	90	normal	/home/bird/opdat/B1041/stimuli/S2_1024_3.wav	R	R	True	2.548145	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:21:21.620209	37	91	normal	/home/bird/opdat/B1041/stimuli/HM_1_17.wav	L	R	False	2.170131	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:22:02.539269	37	92	normal	/home/bird/opdat/B1041/stimuli/F1_1_6.wav	L	R	False	0.926831	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:22:41.234202	37	93	normal	/home/bird/opdat/B1041/stimuli/F1_1024_12.wav	R	R	True	1.9591720000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:22:56.903719	37	94	normal	/home/bird/opdat/B1041/stimuli/HM_1_9.wav	L	L	True	3.0799819999999998	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:23:11.942006	37	95	normal	/home/bird/opdat/B1041/stimuli/L2_1024_1.wav	R	R	True	2.521251	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:23:25.872697	37	96	normal	/home/bird/opdat/B1041/stimuli/O1_1_9.wav	L	L	True	1.307089	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:23:38.596901	37	97	normal	/home/bird/opdat/B1041/stimuli/L1_1_17.wav	R	L	False	0.9583200000000001	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:24:20.703256	37	98	normal	/home/bird/opdat/B1041/stimuli/O1_1_3.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:24:33.317436	37	99	normal	/home/bird/opdat/B1041/stimuli/MF_1_3.wav	R	R	True	2.218011	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:24:47.649999	38	0	normal	/home/bird/opdat/B1041/stimuli/F1_1024_19.wav	R	R	True	1.51815	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:25:00.193524	38	1	normal	/home/bird/opdat/B1041/stimuli/F2_1_15.wav	R	R	True	1.822705	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:25:13.570209	38	2	normal	/home/bird/opdat/B1041/stimuli/F1_1_7.wav	L	R	False	1.108622	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:25:57.330451	38	3	normal	/home/bird/opdat/B1041/stimuli/S2_1024_2.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:26:09.466211	38	4	normal	/home/bird/opdat/B1041/stimuli/S1_1024_5.wav	R	R	True	1.8064060000000002	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:26:25.311179	38	5	normal	/home/bird/opdat/B1041/stimuli/MF_1024_4.wav	L	L	True	1.413109	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:26:38.927500	38	6	normal	/home/bird/opdat/B1041/stimuli/L2_1024_3.wav	R	R	True	1.276435	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:48:09.277719	38	7	normal	/home/bird/opdat/B1041/stimuli/F2_1024_17.wav	L	L	True	1.185135	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:48:21.916973	38	8	normal	/home/bird/opdat/B1041/stimuli/L2_1_1.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:48:37.120880	38	9	normal	/home/bird/opdat/B1041/stimuli/S2_1024_13.wav	R	R	True	2.643973	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:48:50.577393	38	10	normal	/home/bird/opdat/B1041/stimuli/S1_1024_20.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:49:04.475383	38	11	normal	/home/bird/opdat/B1041/stimuli/MF_1_8.wav	R	R	True	1.579269	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:49:17.361608	38	12	normal	/home/bird/opdat/B1041/stimuli/L1_1_13.wav	R	R	True	3.750136	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:49:33.380690	38	13	normal	/home/bird/opdat/B1041/stimuli/L2_1024_9.wav	R	L	False	2.09231	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:50:14.951647	38	14	normal	/home/bird/opdat/B1041/stimuli/O2_1_10.wav	R	R	True	3.7959050000000003	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:50:30.944632	38	15	normal	/home/bird/opdat/B1041/stimuli/F2_1024_4.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:50:44.159555	38	16	normal	/home/bird/opdat/B1041/stimuli/S1_1_5.wav	L	R	False	4.968141999999999	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:51:27.100601	38	17	normal	/home/bird/opdat/B1041/stimuli/OM_1_3.wav	R	R	True	1.5000040000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:51:39.572488	38	18	normal	/home/bird/opdat/B1041/stimuli/S1_1_19.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:51:52.263863	38	19	normal	/home/bird/opdat/B1041/stimuli/F1_1_5.wav	L	R	False	4.493524	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:52:39.100197	38	20	normal	/home/bird/opdat/B1041/stimuli/HM_1_11.wav	L	R	False	3.053884	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:53:27.281529	38	21	normal	/home/bird/opdat/B1041/stimuli/F1_1_4.wav	L	R	False	4.5731980000000005	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:54:14.112309	38	22	normal	/home/bird/opdat/B1041/stimuli/L2_1024_17.wav	R	R	True	4.69286	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:54:37.299262	38	23	normal	/home/bird/opdat/B1041/stimuli/S1_1_18.wav	L	R	False	1.8371959999999998	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:55:23.683398	38	24	normal	/home/bird/opdat/B1041/stimuli/O1_1024_16.wav	R	R	True	1.3210899999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:55:36.684224	38	25	normal	/home/bird/opdat/B1041/stimuli/S1_1024_13.wav	R	R	True	1.337007	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:59:19.243440	38	26	normal	/home/bird/opdat/B1041/stimuli/OF_1024_12.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:59:32.763215	38	27	normal	/home/bird/opdat/B1041/stimuli/S1_1024_1.wav	R	R	True	1.0356940000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 13:59:44.639706	38	28	normal	/home/bird/opdat/B1041/stimuli/L2_1_15.wav	L	R	False	2.019535	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:00:26.288097	38	29	normal	/home/bird/opdat/B1041/stimuli/F1_1024_12.wav	R	R	True	1.0131379999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:00:39.193063	38	30	normal	/home/bird/opdat/B1041/stimuli/L1_1_14.wav	R	L	False	2.960944	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:01:39.237572	38	31	normal	/home/bird/opdat/B1041/stimuli/OF_1_8.wav	L	R	False	0.724762	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:02:26.320168	38	32	normal	/home/bird/opdat/B1041/stimuli/L1_1024_12.wav	L	R	False	0.725165	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:03:05.294130	38	33	normal	/home/bird/opdat/B1041/stimuli/OM_1024_14.wav	L	R	False	0.669129	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:03:46.229975	38	34	normal	/home/bird/opdat/B1041/stimuli/L1_1024_9.wav	L	R	False	1.1865729999999999	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:04:26.418170	38	35	normal	/home/bird/opdat/B1041/stimuli/OM_1_4.wav	R	R	True	0.8677309999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:04:39.231727	38	36	normal	/home/bird/opdat/B1041/stimuli/MF_1_3.wav	R	R	True	3.0391880000000002	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:04:54.340090	38	37	normal	/home/bird/opdat/B1041/stimuli/O2_1_11.wav	R	R	True	3.144079	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:05:10.450105	38	38	normal	/home/bird/opdat/B1041/stimuli/OF_1024_17.wav	R	R	True	3.538239	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:05:44.853379	38	39	normal	/home/bird/opdat/B1041/stimuli/OM_1024_6.wav	L	R	False	2.658959	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:06:27.186406	38	40	normal	/home/bird/opdat/B1041/stimuli/L1_1024_7.wav	L	R	False	0.638352	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:07:06.741708	38	41	normal	/home/bird/opdat/B1041/stimuli/HM_1_3.wav	L	R	False	0.8976569999999999	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:07:47.807310	38	42	normal	/home/bird/opdat/B1041/stimuli/O1_1024_19.wav	R	R	True	0.758415	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:08:00.925142	38	43	normal	/home/bird/opdat/B1041/stimuli/OM_1024_12.wav	L	R	False	4.14649	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:08:42.651101	38	44	normal	/home/bird/opdat/B1041/stimuli/L2_1024_11.wav	R	R	True	0.865917	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:20:53.404833	38	45	normal	/home/bird/opdat/B1041/stimuli/S1_1_7.wav	L	R	False	3.2191330000000002	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:21:37.373039	38	46	normal	/home/bird/opdat/B1041/stimuli/F2_1_8.wav	R	R	True	1.017297	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:21:53.256390	38	47	normal	/home/bird/opdat/B1041/stimuli/S2_1024_20.wav	R	R	True	2.9410689999999997	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:22:07.776140	38	48	normal	/home/bird/opdat/B1041/stimuli/S2_1024_6.wav	R	L	False	1.307016	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:22:46.439558	38	49	normal	/home/bird/opdat/B1041/stimuli/O1_1024_10.wav	R	R	True	1.50324	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:23:05.657059	38	50	normal	/home/bird/opdat/B1041/stimuli/F2_1024_1.wav	L	R	False	4.737455000000001	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:23:48.313312	38	51	normal	/home/bird/opdat/B1041/stimuli/S1_1024_16.wav	R	R	True	1.702234	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:24:04.416387	38	52	normal	/home/bird/opdat/B1041/stimuli/HM_1_15.wav	L	R	False	2.5192490000000003	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:24:44.378266	38	53	normal	/home/bird/opdat/B1041/stimuli/O1_1024_7.wav	R	R	True	2.323389	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:24:59.809400	38	54	normal	/home/bird/opdat/B1041/stimuli/O1_1_17.wav	L	R	False	2.245921	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:25:39.454034	38	55	normal	/home/bird/opdat/B1041/stimuli/O2_1_8.wav	R	R	True	3.082226	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:33:25.710965	38	56	normal	/home/bird/opdat/B1041/stimuli/HM_1_13.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:33:40.417756	38	57	normal	/home/bird/opdat/B1041/stimuli/OM_1024_3.wav	L	R	False	3.764645	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:46:44.244868	38	58	normal	/home/bird/opdat/B1041/stimuli/F1_1_3.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:46:56.774758	38	59	normal	/home/bird/opdat/B1041/stimuli/HM_1024_16.wav	R	R	True	1.686505	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:47:10.370296	38	60	normal	/home/bird/opdat/B1041/stimuli/F2_1_5.wav	R	L	False	3.5875449999999995	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:47:51.294989	38	61	normal	/home/bird/opdat/B1041/stimuli/L1_1024_10.wav	L	R	False	1.229865	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:48:30.537900	38	62	normal	/home/bird/opdat/B1041/stimuli/L2_1_14.wav	L	R	False	1.184812	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:49:08.930247	38	63	normal	/home/bird/opdat/B1041/stimuli/O2_1_19.wav	R	R	True	1.7772599999999998	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:49:21.575867	38	64	normal	/home/bird/opdat/B1041/stimuli/OM_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:49:36.451990	38	65	normal	/home/bird/opdat/B1041/stimuli/F2_1_4.wav	R	R	True	1.3664530000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:49:48.800434	38	66	normal	/home/bird/opdat/B1041/stimuli/F2_1024_13.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:50:01.724769	38	67	normal	/home/bird/opdat/B1041/stimuli/OM_1_4.wav	R	R	True	0.546974	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:50:16.180527	38	68	normal	/home/bird/opdat/B1041/stimuli/O1_1024_5.wav	R	R	True	0.34781799999999996	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:50:29.447283	38	69	normal	/home/bird/opdat/B1041/stimuli/F2_1024_8.wav	L	R	False	1.2781200000000001	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:51:09.963881	38	70	normal	/home/bird/opdat/B1041/stimuli/HM_1024_6.wav	R	R	True	0.729024	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:51:29.912171	38	71	normal	/home/bird/opdat/B1041/stimuli/F1_1024_17.wav	R	L	False	1.155858	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:52:09.769600	38	72	normal	/home/bird/opdat/B1041/stimuli/L2_1024_16.wav	R	R	True	1.335401	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 14:52:22.157796	38	73	normal	/home/bird/opdat/B1041/stimuli/S1_1024_9.wav	R	R	True	4.955483999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:10:51.303176	38	74	normal	/home/bird/opdat/B1041/stimuli/OF_1_4.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:11:04.724470	38	75	normal	/home/bird/opdat/B1041/stimuli/OM_1_20.wav	R	R	True	0.9103700000000001	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:11:19.317930	38	76	normal	/home/bird/opdat/B1041/stimuli/HM_1024_1.wav	R	R	True	3.7682050000000005	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:11:34.333532	38	77	normal	/home/bird/opdat/B1041/stimuli/OF_1024_8.wav	R	R	True	2.686366	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:11:48.202272	38	78	normal	/home/bird/opdat/B1041/stimuli/O2_1024_6.wav	L	R	False	2.5532310000000003	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:12:28.259711	38	79	normal	/home/bird/opdat/B1041/stimuli/S2_1024_18.wav	R	R	True	1.411135	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:12:45.707547	38	80	normal	/home/bird/opdat/B1041/stimuli/L1_1_16.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:13:00.356338	38	81	normal	/home/bird/opdat/B1041/stimuli/F1_1_15.wav	L	R	False	2.539172	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:13:40.543726	38	82	normal	/home/bird/opdat/B1041/stimuli/L2_1024_9.wav	R	R	True	0.911909	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:13:54.101534	38	83	normal	/home/bird/opdat/B1041/stimuli/L2_1024_14.wav	R	R	True	3.698711	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:16:25.533536	38	84	normal	/home/bird/opdat/B1041/stimuli/OM_1_8.wav	R	L	False	1.6866169999999998	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:17:10.961132	38	85	normal	/home/bird/opdat/B1041/stimuli/OM_1024_16.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:17:23.374610	38	86	normal	/home/bird/opdat/B1041/stimuli/MF_1_19.wav	R	R	True	1.109632	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:17:35.652554	38	87	normal	/home/bird/opdat/B1041/stimuli/OF_1024_2.wav	R	R	True	1.4421899999999999	True	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:17:52.598730	38	88	normal	/home/bird/opdat/B1041/stimuli/HM_1_5.wav	L	R	False	0.698919	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:18:36.466730	38	89	normal	/home/bird/opdat/B1041/stimuli/OM_1_17.wav	R	L	False	2.3707740000000004	False	True	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:19:16.686967	38	90	normal	/home/bird/opdat/B1041/stimuli/MF_1024_8.wav	L	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
2018-06-29 15:39:38.803750	38	91	normal	/home/bird/opdat/B1041/stimuli/OM_1_11.wav	R	none			False	False	/Users/annie1/Downloads/behav-analysis-python3_tim/Sample Behave Data/B1041/B1041_trialdata_20180621153551.csv
